62011CO0406(01),Order of the Court (Eighth Chamber) of 5 December 2013,Eighth Chamber,  Atlas Air Inc, v Atlas Transport GmbH,  Taxation of costs,  Case C-406/11 P-DEP,ECLI identifier: ECLI:EU:C:2013:817,12/07/2013,05/12/2013,Germany,Fernlund,Sharpston,PROC
62010CO0551,Order of the Court (Tenth Chamber) of 28 November 2013,Tenth Chamber,  Lagardère SCA v Éditions Odile Jacob SAS,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-551/10 P-DEP,ECLI identifier: ECLI:EU:C:2013:809,27/05/2013,28/11/2013,France,Juhász,Wathelet,PROC
62011CO0582(01),Order of the Court (Eighth Chamber) of 14 November 2013,Eighth Chamber,  Schwaaner Fischwaren GmbH v Rügen Fisch AG,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-582/11 P-DEP,ECLI identifier: ECLI:EU:C:2013:754,04/06/2013,14/11/2013,Germany,Toader,Bot,PROC
62009CO0038,Order of the Court (Eighth Chamber) of 10 October 2013,Eighth Chamber,Community Plant Variety Office v Ralf Schräder,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C‑38/09 P-DEP,ECLI identifier: ECLI:EU:C:2013:679,07/02/2013,10/10/2013,Germany,,Jääskinen,PROC
62011CO0554(01),Order of the Court (Second Chamber) of 24 October 2013,Second Chamber,Internationaler Hilfsfonds eV v European Commission,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C‑554/11 P-DEP,ECLI identifier: ECLI:EU:C:2013:706,04/01/2013,24/10/2013,Germany,Silva de Lapuerta,Mengozzi,PROC
62009CO0521,Order of the Court (Eighth Chamber) of 1 October 2013,Eighth Chamber,  Elf Aquitaine SA v European Commission,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-521/09 P-DEP,ECLI identifier: ECLI:EU:C:2013:644,14/01/2013,01/10/2013,France,Ó Caoimh,Mengozzi,PROC
62005CO0075,Order of the Court (First Chamber) of 4 July 2013,First Chamber,Kronofrance SA v Federal Republic of Germany and Others,Check EUR-LEX webpage,Check EUR-LEX webpage,Joined Cases C‑75/05 P-DEP and C‑80/05 P-DEP,ECLI identifier: ECLI:EU:C:2013:458,27/12/2012,04/07/2013,Germany; France,Tizzano,Bot,PROC
62009CO0496,Order of the Court (Third Chamber) of 11 July 2013,Third Chamber,  Italian Republic v European Commission,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-496/09 INT,ECLI identifier: ECLI:EU:C:2013:461,14/02/2013,11/07/2013,Italy,Šváby,Jääskinen,PROC
62011CO0208(01),Order of the Court (Fifth Chamber) of 16 May 2013,Fifth Chamber,Internationaler Hilfsfonds eV v European Commission,Check EUR-LEX webpage,Check EUR-LEX webpage,Case C‑208/11 P-DEP,ECLI identifier: ECLI:EU:C:2013:304,16/04/2012,16/05/2013,Germany,Safjan,Jääskinen,PROC
62007CO0498,Order of the Court (First Chamber) of 16 May 2013,First Chamber,  Deoleo SA v Aceites del Sur-Coosur SA,Check EUR-LEX webpage,Check EUR-LEX webpage,  Case C-498/07 P-DEP,ECLI identifier: ECLI:EU:C:2013:302,06/08/2012,16/05/2013,Spain,Tizzano,Wathelet,PROC
